#{"t_start": 1686122768.8393483, "env_id": null}
r,l,t
-113.612495,40,0.257851
-112.883255,55,0.331456
-105.20673,62,0.368686
-119.75336,69,0.4039
-98.93144,76,0.43781
-105.89461,78,0.449626
-99.5682,79,0.45728
-103.32897,80,0.46483
-100.447044,85,0.493022
-100.84229,85,0.493067
-116.48754,87,0.504962
-120.50513,105,0.588033
-106.74031,58,0.742692
-103.50328,68,0.773965
-122.22922,91,0.786448
-101.481,62,0.797273
-108.700165,62,0.797306
-99.80128,70,0.810081
-117.23063,93,0.841511
-99.141396,83,0.872541
-99.065994,88,0.939376
-109.388374,45,1.020097
-102.278336,72,1.142992
-120.12037,82,1.183033
-99.69806,91,1.241449
-125.70598,124,1.461432
-98.415,68,1.469308
-111.19743,55,1.50555
-119.95018,77,1.554362
-104.33738,71,1.808656
-102.225815,82,1.858355
-118.60376,63,2.111078
-103.14249,79,2.234787
-220.20978,1387,6.764518
-115.485176,83,7.161175
-108.68826,1600,7.788368
-107.068954,1600,7.788434
-113.288475,1600,7.788446
-121.07562,1600,7.978513
-112.86732,56,8.056876
-112.2431,1600,8.120482
-113.15758,1600,8.295071
-101.198746,71,8.403648
-113.023094,1600,8.460306
-123.10387,148,8.511546
-118.9617,1600,8.520507
-100.51045,83,8.539229
-119.65882,1600,8.55689
-122.994095,1600,8.65361
-113.431366,1600,8.735718
-120.6684,92,8.762132
-100.82186,60,8.834877
-105.798195,65,8.850662
-104.546486,87,8.850696
-107.23864,67,8.891005
-104.372665,55,8.931972
-115.59924,60,9.064598
-100.08091,115,9.096725
-104.30267,73,9.110335
-112.48252,44,9.118709
-101.76381,77,9.238639
-106.63356,1600,9.251803
-118.1001,82,9.260133
-125.296776,1600,9.305688
-126.02622,71,9.59434
-122.30274,90,9.694855
-107.105545,1600,9.877902
-127.49491,136,9.968976
-101.21913,1600,10.006891
-134.85736,344,23.315614
-101.766396,49,23.556486
-214.26578,1396,26.648904
-101.79488,49,26.903759
-105.60339,1600,27.029124
-110.4244,46,27.135754
-100.10829,63,27.340273
-108.51452,44,27.353411
-120.71292,81,27.744781
-127.93965,1600,27.864763
-111.98917,46,27.973618
-99.714966,60,28.26876
-99.60865,1600,28.348054
-106.8958,99,28.356145
-100.05563,67,28.672586
-104.283264,1600,28.719864
-104.293755,103,28.775676
-108.23559,1600,28.803466
-119.9863,1600,28.935073
-103.73824,1600,28.967207
-103.389175,1600,28.980489
-129.98885,1600,28.992252
-110.08596,61,28.992297
-121.1158,132,29.019344
-115.857056,58,29.027443
-112.38411,58,29.104372
-113.1003,1600,29.136949
-114.923615,56,29.231964
-100.50974,68,29.334109
-105.87811,75,29.366659
-106.48491,149,29.531422
-100.97311,1600,29.577976
-108.43303,96,29.586076
-104.64539,58,29.655423
-110.60063,1600,29.767037
-110.6236,41,29.794942
-129.03525,1600,29.865178
-117.16595,1600,29.902112
-107.722336,73,29.951945
-112.7064,76,30.222643
-105.69096,1600,31.322511
-103.40423,74,31.672796
-105.82353,73,43.765347
-109.20733,43,43.972818
-102.368256,103,44.458668
-95.244026,1600,46.750856
-113.84952,52,47.01115
-121.77272,1600,48.390794
-101.87359,1600,48.40941
-103.4329,1600,48.437679
-105.24484,1600,48.446423
-111.54162,1600,48.556477
-104.90645,1600,48.651744
-124.51468,1600,48.75616
-117.054535,65,48.774141
-109.71302,1600,48.952906
-105.36773,57,49.040075
-96.633514,122,49.052979
-106.900276,1600,49.080447
-96.82753,1600,49.188283
-123.58456,1600,49.214843
-112.86722,66,49.287924
-111.24378,1600,49.319496
-110.705734,1600,49.367776
-101.02066,87,49.476494
-113.781395,61,49.484223
-105.410416,85,49.617362
-105.09616,1600,49.643091
-113.47741,83,49.682283
-107.60036,51,49.722386
-113.69124,69,50.046445
-103.91459,87,50.474539
-117.29081,73,50.842794
-90.61796,1600,52.271303
-90.47033,1600,66.732522
-92.20207,1600,68.085789
-99.01774,1600,68.104352
-113.19569,1600,68.23971
-103.9276,1600,68.335294
-107.819534,1600,68.45013
-122.83602,116,68.649653
-121.78032,121,68.689862
-109.08675,1600,68.712093
-102.6617,80,68.724959
-108.87312,1600,68.751631
-104.24897,1600,68.975774
-111.03082,61,69.018219
-115.60468,1600,69.031098
-100.94957,1600,69.150991
-110.095276,50,69.223699
-112.231995,51,69.269104
-105.97991,1600,69.296029
-104.27461,1600,69.322728
-94.452965,1600,69.36211
-103.51805,70,69.562011
-108.18831,47,69.584085
-103.22851,71,69.615397
-120.00353,99,69.637505
-117.81014,70,69.905623
-110.47904,55,70.161637
-117.171684,1600,70.496934
-95.953316,91,70.607384
-102.54862,1600,71.934175
-102.817535,1600,74.527735
-102.51799,78,74.936984
-101.686356,69,75.300486
-120.31383,1600,87.900615
-100.53461,1600,88.121745
-101.690865,69,88.255853
-95.9029,1600,88.340398
-95.77878,1600,88.384552
-104.130974,1600,88.408518
-114.09818,61,88.449294
-106.99005,1600,88.449359
-109.00733,50,88.699981
-101.53154,1600,88.746758
-107.68876,69,88.746823
-104.494835,103,88.799483
-103.73468,77,88.812682
-96.973724,1600,89.01836
-97.70236,1600,89.046723
-102.36544,86,89.179527
-115.50267,79,89.197121
-112.07346,1600,89.319148
-96.10023,1600,89.351359
-100.98333,1600,89.374828
-100.32443,1600,90.277483
-94.25926,1600,90.387981
-113.99812,54,90.544985
-100.44185,1600,91.702178
-105.74383,69,92.042756
-100.030174,80,92.426162
-112.48987,63,92.728714
-108.18256,76,93.093092
-99.115,1600,95.060786
-94.14555,1600,96.290711
-97.736145,1600,96.385682
-119.47996,67,96.63827
-93.721344,1600,96.651298
-91.54684,1600,96.693575
-94.652145,1600,96.753665
-117.194786,85,96.828916
-114.31339,49,96.897783
-106.29049,1600,96.962342
-87.30493,1600,96.99071
-95.95242,1600,97.120403
-100.18314,1600,97.138277
-101.392914,86,97.182594
-96.8779,1600,97.261903
-95.8227,1600,97.294358
-113.0889,80,97.302694
-92.81242,1600,97.320951
-112.92385,55,97.41968
-109.713295,52,97.527563
-118.08038,47,97.541225
-104.65817,53,97.569175
-102.27887,79,109.549451
-118.94825,109,109.57177
-108.76204,43,109.584828
-122.62424,83,109.997562
-83.88393,1600,110.171607
-105.858345,41,110.210187
-89.690926,1600,110.338254
-103.29049,59,110.507318
-122.23974,82,110.58955
-108.64604,74,110.956943
-93.91797,1600,112.91749
-109.56815,91,113.383105
-87.81619,1600,114.875375
-112.0266,92,115.316706
-106.79245,60,115.610759
-94.326904,1600,116.42337
-91.12051,1600,116.478067
-93.12801,1600,116.620243
-102.860916,1600,116.757728
-98.79588,1600,116.785938
-109.39745,50,116.878921
-92.02949,1600,116.927241
-118.53262,133,117.11162
-84.57943,1600,117.220449
-106.957184,69,117.234308
-106.86658,95,117.253235
-88.93986,1600,117.35094
-93.23724,1600,117.37855
-101.98844,1600,117.52568
-103.76187,82,117.539547
-82.27901,1600,117.554341
-108.7756,56,117.820865
-111.43315,114,117.951054
-119.71835,88,117.974782
-114.03381,91,118.012818
-95.10297,1600,118.326561
-91.81726,1600,118.491631
-90.17514,1600,118.921405
-109.9252,63,119.218845
-88.01999,1600,133.093424
-115.49575,132,133.743234
-110.44799,68,134.07544
-110.83864,82,134.474895
-95.91785,122,135.071369
-112.64835,1600,135.328625
-109.99608,55,135.341951
-85.031906,1600,136.148522
-90.92012,1600,136.43263
-77.86286,1600,136.570485
-94.71579,1600,136.859485
-85.40019,1600,136.872912
-82.330795,1600,136.891041
-106.951645,66,136.908773
-85.181114,1600,136.99058
-113.25701,56,137.148863
-109.60397,56,137.191596
-99.68584,75,137.273399
-90.53372,1600,137.460947
-87.14255,1600,137.595588
-82.75795,1600,137.619717
-81.08673,1600,137.657646
-89.17952,1600,137.95593
-78.257515,1600,138.125965
-112.794556,70,138.307476
-77.27833,1600,138.901006
-108.402405,55,139.176575
-88.89044,1600,155.014753
-78.401085,1600,155.027836
-104.302155,59,155.309762
-103.349434,1600,155.840618
-80.538185,1600,156.120482
-106.919106,69,156.465503
-83.95661,1600,156.568466
-85.88111,1600,156.680569
-78.73721,1600,156.840883
-84.02609,1600,156.884391
-107.191444,65,156.902881
-84.33115,1600,156.968184
-109.038475,60,156.990847
-85.25129,1600,157.153122
-79.53516,1600,157.284438
-88.29174,1600,157.307695
-82.19518,1600,157.345218
-109.146034,80,157.377471
-105.908646,120,157.590223
-111.05513,50,157.622127
-116.59578,69,157.635128
-102.19765,84,157.730411
-80.785576,1600,157.814393
-117.67011,72,157.984948
-81.37659,1600,157.998746
-113.99825,55,158.094298
-105.23895,98,158.223765
-118.172035,75,158.603626
-108.57687,45,158.830221
-82.43546,1600,158.867427
-105.00486,66,159.149053
-107.25493,63,159.169915
-106.88807,53,159.421075
-105.928444,100,159.628441
-76.63095,1600,162.964327
-87.492744,1600,163.264352
-97.79573,89,175.390178
-74.695755,1600,175.499288
-100.87517,89,175.827869
-70.94433,1600,176.123112
-80.97864,1600,176.4664
-80.660576,1600,176.510314
-75.273766,1600,176.528815
-84.62809,1600,176.776247
-105.551315,61,176.818307
-74.43722,1600,176.968488
-101.84001,56,177.103163
-90.87248,1600,177.217871
-67.25738,1600,177.260373
-88.19671,1600,177.600996
-99.54585,1600,177.614814
-79.83186,1600,177.707263
-109.19766,101,177.755136
-102.869736,78,177.970254
-117.92224,125,178.216155
-113.950134,54,178.469756
-85.26919,1600,178.970948
-82.793015,1600,179.168132
-106.61692,97,179.415256
-80.24342,1600,182.307689
-72.82141,1600,183.158178
-97.852005,1600,183.486158
-109.326836,71,183.508841
-76.58564,1600,183.788852
-72.86282,1600,184.135036
-88.566505,1600,184.191824
-70.72624,1600,184.430823
-70.539444,1600,184.609859
-74.72573,1600,184.740981
-79.18691,1600,184.852801
-100.82679,80,196.635384
-109.752525,61,196.788208
-103.96875,67,196.964464
-72.62481,1600,196.97759
-101.433464,1600,197.028496
-107.2481,65,197.112609
-114.9986,54,197.246777
-76.12931,1600,197.264878
-107.206215,87,197.45559
-119.79694,87,197.666458
-75.47918,1600,197.759497
-102.682365,69,197.999053
-107.4087,144,198.447229
-80.676254,1600,198.487754
-70.94402,1600,198.749938
-111.27888,78,198.868673
-106.99823,79,199.137655
-105.398796,64,199.184971
-109.46115,68,199.497917
-78.27871,1600,201.783474
-71.69455,1600,202.959894
-73.030075,1600,202.982152
-82.00305,1600,203.263294
-102.62806,67,203.588176
-74.88331,1600,203.618321
-91.26015,1600,203.676574
-78.97429,1600,203.921166
-79.939445,1600,204.239855
-107.370316,73,204.285848
-68.84263,1600,204.85659
-70.98551,1600,205.013354
-88.134995,1600,205.170859
-111.0686,65,205.20407
-108.13565,65,205.345966
-85.53044,1600,205.376787
-110.474525,78,205.588118
-109.13607,80,205.766759
-84.46746,1600,205.934352
-120.80597,101,206.095025
-61.735886,1600,206.397021
-74.38135,1600,218.789383
-72.95177,1600,219.053945
-100.27346,106,219.521421
-71.5907,1600,221.146597
-121.60382,89,221.55881
-70.63735,1600,222.252498
-66.03058,1600,222.275326
-114.1634,49,222.508455
-77.828896,1600,222.860156
-77.16157,1600,222.887013
-76.329575,1600,222.940793
-65.04312,1600,223.454184
-70.29306,1600,223.497638
-69.0864,1600,224.272244
-71.38276,1600,224.431458
-113.224335,57,224.534775
-87.541214,1600,224.832424
-82.171425,1600,224.990321
-125.3383,128,225.041028
-77.407906,1600,225.148709
-113.66602,49,225.384594
-72.27263,1600,225.468933
-102.67019,58,225.682791
-74.77578,1600,226.186119
-109.02964,121,226.761662
-66.994576,1600,226.976147
-69.763466,1600,240.715129
-70.486374,1600,241.432415
-81.48019,1600,241.683792
-99.646065,68,242.020572
-73.34425,1600,242.056258
-67.02155,1600,242.082442
-71.334465,1600,242.136428
-65.024376,1600,242.678357
-64.40859,1600,242.7239
-70.65126,1600,243.79904
-78.54867,1600,244.09927
-76.54786,1600,244.254111
-79.421715,1600,244.303833
-105.67162,70,244.621664
-72.31232,1600,244.690877
-118.62544,103,244.734486
-79.0246,1600,244.899969
-77.09768,1600,245.932094
-62.757385,1600,246.129764
-103.03302,58,246.392758
-68.03772,1600,248.25884
-67.50721,1600,248.968383
-66.65187,1600,261.12398
-71.80228,1600,261.15964
-73.86486,1600,261.18542
-63.83142,1600,261.236057
-102.65171,82,261.605806
-68.439095,1600,261.752684
-68.72744,1600,261.797247
-103.51641,70,262.109055
-106.39698,94,262.179906
-63.029995,1600,262.867876
-54.00776,1600,263.181764
-101.08174,77,263.547031
-66.906845,1600,263.720782
-66.89862,1600,263.79123
-65.273994,1600,263.838661
-72.57628,1600,264.013392
-73.0496,1600,265.100134
-65.86625,1600,265.606043
-59.38569,1600,267.432088
-66.86696,1600,268.145787
-63.388256,1600,268.699171
-58.71659,1600,268.733928
-68.24024,1600,268.759787
-56.230408,1600,269.18542
-103.82705,62,269.470115
-70.399475,1600,269.693342
-61.243168,1600,269.764261
-64.88502,1600,270.42679
-61.14899,1600,282.721656
-54.92583,1600,282.891802
-62.699974,1600,282.960413
-64.5467,1600,283.006345
-65.09694,1600,283.177324
-102.82147,57,283.449408
-63.13237,1600,284.256879
-101.44149,61,284.53658
-65.59758,1600,284.725637
-56.9787,1600,286.567629
-53.135414,1600,287.274104
-103.11702,58,287.549601
-65.720856,1600,287.848792
-54.011753,1600,287.88634
-50.220028,1600,287.913591
-109.81221,45,288.10204
-55.476498,1600,288.647481
-63.645313,1600,288.879056
-59.25992,1600,288.951708
-66.260506,1600,289.605232
-42.440613,1600,290.2587
-60.570267,1600,290.429323
-49.680058,1600,290.499502
-58.4957,1600,290.543965
-108.02674,70,290.597075
-55.420315,1600,291.009905
-58.249073,1600,303.660672
-53.53606,1600,303.852838
-49.500362,1600,305.716985
-57.787357,1600,306.683495
-45.360046,1600,306.971547
-61.50735,1600,307.028975
-40.47543,1600,307.208133
-64.1121,1600,307.749025
-55.99011,1600,307.980728
-62.05887,1600,308.054633
-124.9139,121,308.322764
-96.78876,151,308.695287
-50.124454,1600,308.726205
-59.134396,1600,309.559605
-50.402466,1600,309.639624
-52.33779,1600,309.6867
-50.46172,1600,309.744566
-48.82776,1600,310.135429
-64.55415,1600,311.211214
-48.080307,1600,311.407948
-45.303867,1600,324.809083
-38.226517,1600,325.789741
-41.369766,1600,326.1072
-107.19153,69,326.138628
-45.807186,1600,326.1704
-45.189472,1600,326.357371
-155.77121,1316,326.536799
-105.36095,115,326.912881
-43.793816,1600,327.214437
-155.65863,1480,327.287342
-35.920853,1600,327.472889
-110.111984,210,327.525448
-35.76126,1600,328.680778
-51.677856,1600,328.74854
-45.43251,1600,328.793887
-26.96265,1600,328.848831
-111.44345,53,329.047849
-48.201996,1600,329.236637
-43.01518,1600,330.324807
-39.874195,1600,330.522075
-141.35532,1170,331.619432
-38.48929,1600,332.362639
-106.629875,75,332.710419
-102.93277,82,333.081379
-129.97421,844,333.187865
-44.716816,1600,333.631387
-36.21893,1600,333.661742
-53.822826,1600,346.011193
-55.717842,1600,346.316212
-39.717663,1600,346.396552
-35.673645,1600,346.590675
-45.657417,1600,346.645929
-60.804134,1600,347.798885
-35.20446,1600,347.867319
-32.321564,1600,347.963591
-42.58262,1600,348.164333
-35.982567,1600,349.435177
-36.425297,1600,349.631005
-111.30185,62,349.923723
-109.81622,574,350.656331
-41.103992,1600,350.71989
-122.98479,1026,350.829921
-108.10847,87,351.066574
-32.33121,1600,352.194324
-34.515923,1600,352.299306
-31.171711,1600,352.740281
-57.1959,1600,352.772547
-27.104979,1600,353.772234
-28.735447,1600,353.850027
-12.242837,1600,354.04946
-39.404434,1600,354.10489
-125.00705,103,354.584914
-101.02028,185,354.727823
-33.38818,1600,355.277639
-25.966263,1600,355.345606
-50.35026,1600,367.196562
-121.035675,80,367.217124
-53.517944,1600,368.395466
-33.813805,1600,368.879842
-23.987394,1600,369.676572
-30.112354,1600,369.786684
-41.429253,1600,370.025755
-20.290722,1600,371.146164
-29.519457,1600,371.257186
-114.1028,69,371.470451
-29.660913,1600,371.708154
-15.597924,1600,371.740393
-129.36508,1339,372.337506
-27.36765,1600,372.774987
-17.492973,1600,373.038164
-20.01791,1600,373.703305
-23.789555,1600,374.314025
-5.2623687,1600,374.601103
-26.182812,1600,374.623604
-103.947716,77,374.677315
-14.884093,1600,375.849358
-19.714529,1600,376.325445
-22.95342,1600,388.83248
-21.953812,1600,388.943331
-16.786366,1600,389.188986
-16.7909,1600,390.452752
-16.96482,1600,390.682903
-21.951935,1600,390.943905
-25.252172,1600,390.977593
-15.562779,1600,391.584419
-8.318691,1600,392.010925
-26.441828,1600,392.471961
-13.140266,1600,393.383687
-4.6550775,1600,394.322618
-6.847093,1600,394.346002
-14.828898,1600,394.402329
-14.613592,1600,395.600309
-15.314945,1600,396.086551
1.2754647,1600,396.904083
-24.277962,1600,397.015821
0.68570876,1600,397.258153
-12.11659,1600,409.958573
-0.5927889,1600,410.1723
-15.723231,1600,410.425142
-5.6111064,1600,410.455853
-104.43606,94,410.88218
-12.652086,1600,411.043869
-11.557567,1600,411.447788
-13.374532,1600,411.708139
-16.877716,1600,412.341974
-4.4263325,1600,413.236555
-10.668678,1600,413.258714
-8.621067,1600,413.311747
1.8923283,1600,414.501425
0.846338,1600,414.9974
-3.3758378,1600,415.809621
6.509831,1600,415.928955
9.907609,1600,416.177855
4.515617,1600,417.396583
-8.050854,1600,417.610816
2.8066797,1600,417.844764
4.067073,1600,418.309431
9.613246,1600,418.481939
-116.78827,78,418.679618
2.3368826,1600,418.898267
-2.8320613,1600,419.162492
-1.534833,1600,431.320397
13.637937,1600,432.202519
3.942033,1600,432.224111
6.798221,1600,432.27698
11.406933,1600,433.419672
13.785346,1600,433.877156
-1.2184728,1600,434.650429
-6.3901305,1600,434.761208
16.976704,1600,435.000098
7.3720694,1600,436.249864
11.186943,1600,436.47037
5.094643,1600,436.709789
11.461881,1600,437.32463
5.0014377,1600,437.518516
-3.7321818,1600,437.739515
19.568968,1600,438.003969
-117.88247,74,438.342204
12.9593115,1600,438.663958
35.34676,1600,439.568026
21.08412,1600,439.590652
24.08492,1600,439.644618
11.434317,1600,452.302398
8.171995,1600,452.784167
34.336456,1600,453.576105
10.1952,1600,453.685185
26.406008,1600,453.921295
22.545868,1600,455.128791
27.102444,1600,455.339722
10.444679,1600,455.569155
-108.28369,106,455.612993
21.91861,1600,456.178808
-69.857735,1387,456.217289
29.26675,1600,456.39629
-108.39956,54,456.449298
23.714815,1600,456.615344
37.578888,1600,457.520396
27.818333,1600,458.432366
34.65546,1600,458.455374
22.869162,1600,458.509306
36.17798,1600,459.683886
41.946404,1600,460.162148
22.789034,1600,460.951096
35.316505,1600,461.059259
40.273945,1600,472.762863
35.406532,1600,474.231529
7.757575,1600,474.470146
36.64185,1600,474.514487
20.506283,1600,475.147025
46.434513,1600,475.318093
35.423634,1600,475.373141
23.533772,1600,475.545743
23.495398,1600,476.466809
52.54782,1600,477.359521
24.49597,1600,477.381819
43.402523,1600,477.435412
41.799194,1600,478.589949
20.325516,1600,479.059433
33.056854,1600,479.823009
39.299026,1600,479.927248
38.200672,1600,480.17206
59.963665,1600,481.614335
33.916836,1600,481.872627
46.667324,1600,481.919052
42.72377,1600,494.001205
42.95187,1600,494.155848
74.70656,1600,494.205834
56.19875,1600,494.367011
38.299137,1600,495.297454
53.504803,1600,496.191408
49.312992,1600,496.21474
62.842003,1600,496.27072
-111.12536,58,496.473652
64.58708,1600,497.474572
64.03078,1600,497.960514
62.70631,1600,498.738089
69.25999,1600,498.844631
73.805214,1600,499.079705
72.58821,1600,500.461886
81.2642,1600,500.6914
57.66774,1600,500.735402
-59.255844,771,500.960557
68.16173,1600,501.3345
69.54503,1600,501.500613
70.464134,1600,501.556397
65.0892,1600,501.726652
58.86821,1600,502.664846
62.10395,1600,515.022654
68.56311,1600,515.077412
63.217293,1600,515.289618
65.91089,1600,516.735439
75.298416,1600,517.533476
66.64623,1600,517.641779
70.737236,1600,517.875915
66.95587,1600,519.28293
75.30837,1600,519.513514
61.02949,1600,519.557888
77.441536,1600,519.784916
72.508286,1600,520.153342
55.77338,1600,520.31421
83.96433,1600,520.366949
71.32024,1600,520.526613
76.54047,1600,521.429337
69.50968,1600,522.34111
63.51305,1600,522.395227
70.33649,1600,522.599054
73.861694,1600,535.525414
76.39819,1600,536.32023
75.45897,1600,536.42856
77.222404,1600,536.663627
88.141396,1600,538.064913
88.92641,1600,538.29854
89.16485,1600,538.3427
91.60744,1600,538.575126
93.59295,1600,538.946032
87.17861,1600,539.126003
78.961395,1600,539.18
105.37302,1600,539.343472
80.370995,1600,540.244617
80.03517,1600,541.143708
57.07376,1600,541.197015
87.59848,1600,541.394814
-127.30252,94,541.57899
-39.66334,735,542.314691
73.98104,1600,542.835479
86.76118,1600,543.611279
102.46156,1600,543.71662
101.50662,1600,543.95299
85.44903,1600,556.714479
-105.88037,45,556.92148
81.31384,1600,556.951565
99.7474,1600,556.994999
98.02639,1600,557.227669
103.34847,1600,557.762727
86.82089,1600,557.815989
92.38019,1600,557.983137
100.99095,1600,558.890031
90.5418,1600,559.853902
91.97202,1600,560.047418
-111.69949,62,560.134446
89.94752,1600,560.232135
95.10953,1600,560.964984
98.23286,1600,561.482907
113.557236,1600,562.26425
114.20466,1600,562.371289
94.63638,1600,562.605756
-78.065704,297,563.718779
105.408005,1600,564.246404
99.17451,1600,564.277081
111.60077,1600,564.320964
-108.5243,44,564.525323
-118.43846,55,564.537719
114.682365,1600,564.564413
100.228355,1600,565.103884
90.92374,1600,565.159971
105.167435,1600,565.333269
-87.45533,168,577.748312
130.12163,1600,577.904811
4.638504,1371,578.095838
-55.023754,568,578.535528
-98.78534,80,578.908494
110.61193,1600,579.073911
-106.52616,39,579.259364
-28.333633,1078,579.259425
114.81179,1600,579.267444
-45.21268,823,580.016066
105.38311,1600,580.016134
97.949036,1600,580.555025
-77.947205,307,580.707843
117.56977,1600,581.347871
-87.87784,350,582.326236
-34.50663,1031,582.560171
-87.811516,472,582.747447
109.42111,1600,582.842732
-44.5991,609,582.860567
110.86468,1600,583.62631
102.26429,1600,583.664381
127.109505,1600,584.211261
127.601036,1600,584.26365
-122.04111,121,584.820041
-87.251114,338,585.233777
97.28804,1600,585.369272
102.55676,1600,585.557091
-59.494225,529,586.072625
-72.32016,736,586.254615
132.60156,1600,586.343743
13.174995,1558,586.493332
113.543335,1600,598.021432
110.91864,1600,598.76989
-32.731705,1166,599.280637
127.45527,1600,600.081029
117.84718,1600,601.05182
-49.43785,716,601.319927
128.32246,1600,601.467712
120.54185,1600,601.562153
-107.286545,125,601.894789
127.9456,1600,602.891243
114.65393,1600,603.477512
99.15759,1600,603.872131
113.51832,1600,604.001359
112.48525,1600,604.189583
133.69914,1600,604.705327
131.15921,1600,604.888996
105.17293,1600,604.974837
118.20502,1600,605.121082
130.1712,1600,606.046887
127.81181,1600,606.538184
136.04335,1600,618.797295
109.69082,1600,619.71602
-26.140816,1035,619.984545
119.59158,1600,620.130279
119.66964,1600,620.225159
128.19316,1600,620.564437
130.4378,1600,621.595464
115.2787,1600,622.208465
130.09894,1600,622.739733
122.91167,1600,622.921773
-96.93288,138,623.346626
120.25035,1600,623.427146
141.67505,1600,623.609558
136.6828,1600,623.697052
-109.813034,90,623.7559
116.12354,1600,623.853422
124.751236,1600,624.801323
142.11589,1600,625.315144
114.50647,1600,626.132818
122.00634,1600,627.093203
123.35563,1600,627.357272
128.31842,1600,627.503875
130.55801,1600,627.600677
134.69061,1600,627.92889
140.17058,1600,640.415466
106.62694,1600,641.015724
-89.4474,122,641.552055
134.6497,1600,641.708853
135.13127,1600,642.237997
134.53276,1600,642.419448
142.65404,1600,642.506395
135.76648,1600,642.560567
139.4966,1600,642.650124
137.81891,1600,643.562399
150.11928,1600,644.079945
-124.68895,127,644.149437
139.40921,1600,644.870857
151.1463,1600,645.824939
146.2442,1600,646.08544
165.77875,1600,646.219558
128.91167,1600,646.310349
133.02945,1600,646.646449
159.74132,1600,647.658556
147.64438,1600,648.829107
154.08876,1600,660.465786
-32.468094,756,660.75265
-38.129395,686,660.844297
-39.423195,725,660.884709
150.09998,1600,660.998125
143.52884,1600,661.187583
163.45535,1600,661.276962
152.78499,1600,661.33671
144.39589,1600,661.430011
-88.36704,183,661.846195
-85.629166,360,662.399572
145.63126,1600,662.86793
124.69169,1600,662.93934
-46.054245,626,663.179401
139.92227,1600,663.64723
-42.988007,555,663.935487
-35.043602,665,664.333345
-56.12779,519,664.754488
151.86435,1600,665.089146
168.94168,1600,665.405514
-62.291157,445,665.645236
157.25252,1600,666.417586
-57.820793,547,667.255458
9.827354,1206,667.326041
166.2418,1600,667.766125
